n0,g12,g50
n1,g49,g79
n2,g33,g7
n3,g45,g88
n4,g65,g24
n5,g20,g85
n6,g20,g3
n7,g24,g98
n8,g23,g77
n9,g73,g59
n10,g91,g72
n11,g63,g69
n12,g53,g34
n13,g20,g2
n14,g47,g96
n15,g86,g43
n16,g3,g9
n17,g60,g94
n18,g22,g59
n19,g80,g72
n20,g57,g12
n21,g19,g2
n22,g83,g79
n23,g47,g5
n24,g36,g75
n25,g68,g64
n26,g65,g15
n27,g7,g57
n28,g17,g51
n29,g98,g33
n30,g92,g32
n31,g38,g95
n32,g10,g53
n33,g58,g53
n34,g75,g37
n35,g22,g94
n36,g24,g14
n37,g98,g53
n38,g64,g56
n39,g18,g0
n40,g24,g52
n41,g91,g74
n42,g93,g32
n43,g35,g38
n44,g91,g25
n45,g94,g65
n46,g43,g11
n47,g34,g61
n48,g78,g82
n49,g27,g47
n50,g61,g64
n51,g14,g21
n52,g67,g87
n53,g65,g40
n54,g39,g43
n55,g41,g76
n56,g66,g99
n57,g66,g92
n58,g31,g42
n59,g92,g1
n60,g16,g58
n61,g53,g57
