n0,g92,g59
n1,g61,g22
n2,g33,g68
n3,g7,g11
n4,g53,g82
n5,g32,g57
n6,g76,g68
n7,g51,g94
n8,g66,g57
n9,g36,g30
n10,g88,g48
n11,g58,g27
n12,g21,g53
n13,g75,g86
n14,g82,g0
n15,g39,g76
n16,g17,g25
n17,g41,g43
n18,g50,g39
n19,g12,g43
n20,g86,g39
n21,g31,g35
n22,g27,g6
n23,g68,g88
n24,g86,g50
n25,g4,g66
n26,g45,g74
n27,g44,g80
n28,g74,g86
n29,g28,g15
n30,g17,g98
n31,g62,g23
n32,g15,g9
n33,g57,g72
n34,g83,g13
n35,g23,g94
n36,g4,g28
n37,g8,g39
n38,g45,g39
n39,g63,g89
n40,g50,g38
n41,g38,g45
n42,g58,g46
n43,g36,g88
n44,g45,g54
n45,g62,g12
n46,g76,g88
n47,g91,g28
n48,g72,g0
n49,g47,g2
n50,g27,g17
n51,g22,g93
n52,g44,g62
n53,g79,g66
n54,g88,g65
n55,g93,g80
