n0,g11,g16
n1,g35,g39
n2,g82,g68
n3,g43,g85
n4,g49,g60
n5,g67,g50
n6,g56,g45
n7,g1,g12
n8,g43,g38
n9,g50,g29
n10,g13,g81
n11,g89,g33
n12,g68,g38
n13,g33,g41
n14,g71,g73
n15,g33,g10
n16,g76,g14
n17,g8,g5
n18,g69,g46
n19,g76,g56
n20,g15,g29
n21,g15,g54
n22,g73,g50
n23,g9,g18
n24,g87,g8
n25,g62,g76
n26,g34,g76
n27,g17,g68
n28,g79,g52
n29,g34,g51
n30,g26,g30
n31,g42,g51
n32,g18,g65
n33,g70,g37
n34,g96,g37
n35,g75,g72
n36,g6,g53
n37,g85,g31
n38,g55,g47
n39,g1,g54
n40,g75,g96
n41,g55,g71
n42,g82,g59
n43,g79,g83
n44,g15,g42
n45,g86,g81
n46,g7,g71
n47,g29,g27
n48,g88,g70
n49,g85,g87
n50,g36,g30
n51,g95,g64
n52,g59,g10
n53,g57,g54
n54,g33,g88
n55,g16,g8
