n70,g80,g29
n65,g56,g22
n6,g11,g82
n35,g30,g22
n4,g34,g60
n32,g22,g37
n72,g43,g16
n74,g90,g82
n26,g37,g68
n21,g3,g49
n60,g94,g22
n20,g75,g55
n73,g62,g96
n51,g9,g62
n69,g30,g38
n71,g34,g17
n28,g92,g69
n14,g62,g32
n45,g65,g47
n39,g18,g13
n5,g32,g41
n23,g29,g83
n24,g14,g83
n54,g90,g15
n16,g1,g50
n17,g28,g37
n18,g48,g93
n63,g85,g32
n9,g99,g64
n25,g27,g72
n30,g68,g59
n31,g55,g28
n10,g87,g78
n43,g89,g72
n68,g23,g8
n34,g57,g51
n8,g27,g33
n53,g41,g51
n55,g91,g93
n38,g72,g56
n33,g14,g48
n62,g83,g26
n11,g20,g42
n27,g38,g21
n50,g71,g49
n44,g23,g26
n12,g44,g17
n67,g66,g41
n0,g11,g91
n22,g50,g75
n58,g82,g60
n36,g72,g28
n42,g17,g87
n61,g88,g98
n3,g11,g9
n29,g69,g66
n47,g28,g40
n49,g15,g51
n52,g41,g12
n59,g63,g23
n57,g41,g67
n66,g92,g63
n37,g44,g23
n13,g82,g94
n40,g6,g61
n19,g49,g9
n46,g74,g81
n7,g9,g30
n15,g60,g83
n48,g10,g23
n41,g67,g13
n64,g93,g33
n56,g64,g81
n2,g74,g99
n1,g37,g70
