n70,g51,g48
n65,g86,g8
n6,g3,g16
n35,g73,g34
n4,g44,g13
n32,g64,g61
n72,g21,g74
n74,g3,g38
n26,g78,g30
n21,g56,g72
n60,g4,g89
n20,g11,g12
n73,g44,g0
n51,g38,g65
n69,g72,g4
n71,g30,g6
n28,g93,g99
n77,g29,g56
n14,g77,g86
n45,g65,g17
n39,g69,g7
n5,g45,g40
n23,g2,g4
n24,g32,g55
n54,g2,g29
n16,g96,g79
n17,g37,g12
n18,g48,g95
n63,g93,g49
n9,g92,g99
n25,g54,g84
n30,g18,g51
n31,g19,g41
n10,g7,g36
n43,g6,g95
n68,g56,g90
n34,g12,g58
n8,g15,g61
n53,g91,g7
n55,g23,g59
n38,g87,g76
n33,g29,g27
n62,g35,g56
n11,g50,g84
n27,g20,g60
n50,g85,g8
n44,g58,g23
n12,g32,g33
n67,g38,g77
n75,g17,g77
n0,g64,g57
n22,g18,g29
n58,g12,g39
n36,g94,g7
n42,g53,g11
n61,g96,g57
n78,g37,g3
n3,g15,g19
n29,g5,g85
n47,g7,g87
n49,g42,g97
n52,g21,g91
n59,g62,g99
n57,g12,g6
n66,g20,g87
n37,g92,g20
n13,g87,g6
n40,g6,g49
n19,g1,g28
n46,g8,g9
n7,g59,g92
n15,g56,g27
n48,g76,g75
n41,g78,g27
n76,g53,g60
n64,g5,g55
n56,g67,g23
n2,g2,g35
n1,g28,g76
