n0,g95,g56
n1,g22,g39
n2,g1,g52
n3,g44,g35
n4,g19,g67
n5,g40,g59
n6,g68,g28
n7,g52,g17
n8,g90,g93
n9,g7,g10
n10,g99,g93
n11,g93,g27
n12,g82,g39
n13,g83,g62
n14,g15,g52
n15,g89,g80
n16,g36,g68
n17,g73,g96
n18,g8,g57
n19,g91,g44
n20,g48,g77
n21,g79,g7
n22,g24,g3
n23,g88,g53
n24,g26,g59
n25,g34,g91
n26,g87,g31
n27,g76,g3
n28,g0,g73
n29,g6,g39
n30,g82,g63
n31,g84,g10
n32,g69,g16
n33,g93,g37
n34,g74,g1
n35,g35,g38
n36,g97,g27
n37,g43,g94
n38,g70,g95
n39,g89,g71
n40,g96,g91
n41,g9,g44
n42,g19,g94
n43,g12,g58
n44,g82,g14
n45,g91,g50
n46,g70,g14
n47,g41,g61
n48,g44,g57
n49,g13,g24
n50,g38,g46
n51,g46,g1
n52,g84,g30
n53,g71,g38
n54,g80,g90
n55,g35,g19
n56,g50,g7
n57,g72,g88
n58,g20,g96
n59,g65,g12
n60,g15,g10
n61,g15,g5
n62,g16,g52
n63,g30,g89
n64,g5,g44
n65,g38,g87
