n0,g62,g41
n1,g89,g86
n2,g5,g33
n3,g88,g73
n4,g7,g39
n5,g9,g53
n6,g15,g52
n7,g25,g27
n8,g63,g5
n9,g3,g8
n10,g33,g67
n11,g8,g6
n12,g40,g39
n13,g59,g44
n14,g21,g10
n15,g26,g42
n16,g17,g29
n17,g65,g92
n18,g24,g98
n19,g71,g97
n20,g42,g6
n21,g76,g36
n22,g82,g33
n23,g20,g88
n24,g87,g3
n25,g70,g33
n26,g73,g92
n27,g34,g59
n28,g81,g84
n29,g29,g30
n30,g66,g23
n31,g97,g68
n32,g94,g2
n33,g67,g61
n34,g98,g44
n35,g29,g46
n36,g67,g45
n37,g78,g54
n38,g2,g93
n39,g55,g56
n40,g84,g67
n41,g21,g45
n42,g31,g0
n43,g65,g80
n44,g43,g84
n45,g27,g31
n46,g86,g52
n47,g38,g42
n48,g79,g83
n49,g57,g37
n50,g16,g77
n51,g91,g12
n52,g69,g88
n53,g54,g69
n54,g43,g31
n55,g1,g60
n56,g97,g61
n57,g86,g94
n58,g12,g99
n59,g89,g54
n60,g15,g37
n61,g22,g28
n62,g70,g99
n63,g11,g10
n64,g8,g71
n65,g84,g71
