n0,g52,g54
n1,g34,g37
n2,g84,g98
n3,g40,g91
n4,g24,g21
n5,g59,g3
n6,g87,g38
n7,g25,g83
n8,g13,g55
n9,g70,g78
n10,g97,g87
n11,g9,g56
n12,g91,g86
n13,g73,g99
n14,g77,g72
n15,g16,g45
n16,g4,g2
n17,g21,g72
n18,g60,g51
n19,g36,g33
n20,g16,g7
n21,g47,g93
n22,g20,g43
n23,g43,g86
n24,g81,g90
n25,g56,g69
n26,g57,g8
n27,g69,g53
n28,g63,g75
n29,g17,g82
n30,g54,g41
n31,g90,g52
n32,g6,g60
n33,g20,g87
n34,g59,g9
n35,g88,g14
n36,g33,g29
n37,g36,g70
n38,g38,g97
n39,g31,g76
n40,g0,g80
n41,g62,g34
n42,g17,g73
n43,g99,g71
n44,g14,g27
n45,g82,g61
n46,g15,g83
n47,g12,g3
n48,g94,g15
n49,g22,g51
n50,g45,g79
n51,g60,g24
n52,g19,g45
n53,g10,g34
n54,g97,g48
n55,g47,g98
n56,g40,g57
n57,g76,g34
n58,g81,g22
n59,g34,g71
n60,g33,g92
n61,g19,g49
n62,g3,g66
n63,g69,g42
n64,g97,g7
n65,g43,g0
