n70,g15,g81
n65,g68,g13
n6,g80,g10
n35,g58,g12
n4,g59,g56
n32,g64,g74
n72,g58,g87
n74,g54,g83
n26,g86,g44
n21,g76,g56
n60,g89,g75
n20,g46,g24
n73,g6,g7
n51,g39,g98
n69,g63,g16
n71,g65,g93
n28,g25,g33
n14,g85,g91
n45,g45,g12
n39,g1,g9
n5,g35,g4
n23,g34,g88
n24,g62,g54
n54,g45,g30
n16,g29,g49
n17,g0,g52
n18,g99,g33
n63,g10,g4
n9,g32,g2
n25,g68,g57
n30,g13,g44
n31,g61,g88
n10,g98,g94
n43,g23,g41
n68,g66,g69
n34,g64,g83
n8,g87,g11
n53,g48,g42
n55,g81,g30
n38,g41,g84
n33,g38,g31
n62,g23,g68
n11,g80,g21
n27,g34,g26
n50,g16,g56
n44,g83,g62
n12,g41,g78
n67,g31,g6
n0,g66,g22
n22,g28,g90
n58,g93,g6
n36,g23,g8
n42,g11,g35
n61,g86,g54
n3,g5,g60
n29,g55,g85
n47,g97,g52
n49,g39,g86
n52,g67,g82
n59,g14,g89
n57,g65,g57
n66,g22,g55
n37,g35,g61
n13,g77,g64
n40,g47,g46
n19,g19,g67
n46,g61,g12
n7,g6,g10
n15,g45,g94
n48,g0,g88
n41,g84,g60
n64,g67,g13
n56,g73,g36
n2,g69,g20
n1,g73,g14
