n70,g63,g97
n65,g80,g41
n6,g84,g56
n35,g71,g5
n4,g15,g35
n32,g58,g84
n72,g11,g44
n74,g67,g0
n26,g44,g73
n21,g12,g79
n60,g85,g6
n20,g89,g13
n73,g54,g24
n51,g25,g60
n69,g20,g84
n71,g17,g80
n28,g7,g4
n77,g42,g68
n14,g59,g65
n45,g87,g37
n39,g96,g30
n5,g24,g76
n23,g12,g39
n24,g80,g91
n54,g38,g5
n16,g23,g10
n17,g75,g70
n18,g84,g15
n63,g88,g64
n9,g32,g77
n25,g74,g44
n30,g10,g48
n31,g57,g35
n10,g96,g61
n43,g3,g67
n68,g87,g73
n34,g26,g5
n8,g17,g5
n79,g13,g86
n53,g46,g83
n55,g66,g42
n38,g66,g62
n33,g88,g30
n62,g60,g57
n11,g45,g67
n27,g52,g88
n50,g94,g91
n44,g96,g46
n12,g37,g98
n67,g47,g64
n75,g34,g85
n0,g89,g11
n22,g29,g12
n58,g35,g56
n36,g19,g82
n42,g77,g71
n61,g50,g60
n78,g68,g71
n3,g2,g46
n29,g29,g72
n47,g22,g20
n49,g21,g82
n52,g35,g54
n59,g72,g99
n57,g58,g46
n66,g31,g34
n37,g54,g89
n13,g41,g27
n40,g88,g40
n19,g5,g45
n46,g51,g29
n7,g78,g72
n15,g21,g58
n48,g79,g77
n41,g43,g95
n76,g79,g78
n64,g2,g12
n56,g18,g92
n2,g10,g95
n1,g52,g55
