n70,g30,g39
n65,g26,g11
n6,g28,g38
n35,g2,g59
n4,g88,g75
n32,g28,g70
n72,g56,g90
n74,g15,g66
n26,g84,g74
n21,g75,g7
n60,g55,g91
n20,g44,g20
n73,g73,g95
n51,g22,g66
n69,g89,g12
n71,g87,g77
n28,g85,g32
n77,g89,g84
n14,g84,g21
n45,g73,g97
n39,g19,g85
n5,g63,g83
n23,g71,g34
n24,g28,g71
n54,g5,g30
n16,g77,g96
n17,g82,g34
n18,g0,g75
n63,g63,g92
n9,g72,g82
n25,g83,g14
n30,g76,g24
n31,g79,g36
n10,g75,g87
n43,g27,g44
n68,g18,g67
n34,g40,g36
n8,g45,g82
n79,g38,g25
n53,g44,g95
n55,g29,g43
n38,g25,g53
n33,g24,g1
n62,g41,g98
n11,g55,g4
n27,g27,g30
n50,g70,g37
n44,g29,g52
n12,g54,g45
n67,g77,g97
n75,g82,g40
n0,g24,g68
n22,g89,g24
n58,g76,g31
n36,g25,g55
n42,g15,g49
n61,g86,g30
n78,g72,g62
n3,g9,g30
n29,g49,g22
n47,g91,g47
n49,g36,g18
n52,g9,g20
n59,g98,g24
n57,g90,g55
n66,g65,g36
n37,g33,g48
n13,g46,g34
n40,g90,g16
n19,g36,g90
n46,g23,g20
n7,g46,g53
n15,g14,g86
n48,g47,g95
n41,g31,g45
n76,g7,g15
n64,g61,g90
n56,g35,g58
n2,g0,g47
n1,g46,g40
