n70,g35,g39
n65,g26,g66
n6,g99,g63
n35,g55,g94
n4,g1,g9
n32,g89,g43
n72,g27,g2
n74,g1,g85
n26,g24,g5
n21,g74,g81
n60,g81,g7
n20,g75,g82
n73,g87,g94
n51,g17,g89
n69,g86,g41
n71,g65,g47
n28,g19,g84
n14,g98,g52
n45,g6,g58
n39,g62,g81
n5,g53,g49
n23,g44,g66
n24,g12,g10
n54,g54,g98
n16,g71,g46
n17,g77,g44
n18,g75,g24
n63,g87,g62
n9,g91,g43
n25,g0,g72
n30,g80,g13
n31,g89,g19
n10,g54,g49
n43,g12,g14
n68,g23,g87
n34,g77,g57
n8,g27,g58
n53,g11,g21
n55,g70,g48
n38,g39,g47
n33,g66,g71
n62,g26,g6
n11,g24,g84
n27,g56,g73
n50,g28,g7
n44,g9,g25
n12,g98,g0
n67,g56,g3
n0,g73,g10
n22,g22,g77
n58,g59,g17
n36,g45,g75
n42,g63,g8
n61,g91,g98
n3,g97,g23
n29,g13,g42
n47,g66,g47
n49,g43,g9
n52,g59,g49
n59,g37,g34
n57,g14,g93
n66,g53,g33
n37,g45,g50
n13,g38,g35
n40,g91,g37
n19,g3,g28
n46,g63,g86
n7,g24,g32
n15,g59,g91
n48,g19,g34
n41,g55,g33
n64,g34,g90
n56,g94,g9
n2,g57,g48
n1,g12,g86
