n70,g16,g32
n65,g53,g82
n6,g30,g71
n35,g75,g60
n4,g59,g45
n32,g18,g51
n26,g29,g75
n21,g1,g2
n60,g38,g28
n20,g53,g76
n51,g71,g97
n69,g64,g19
n28,g59,g55
n14,g84,g11
n45,g84,g35
n39,g32,g52
n5,g10,g52
n23,g25,g63
n24,g81,g30
n54,g45,g1
n16,g38,g60
n17,g30,g64
n18,g68,g50
n63,g69,g90
n9,g82,g58
n25,g58,g71
n30,g93,g61
n31,g23,g99
n10,g3,g26
n43,g25,g36
n68,g42,g22
n34,g67,g49
n8,g57,g61
n53,g75,g5
n55,g9,g52
n38,g10,g25
n33,g50,g83
n62,g91,g39
n11,g68,g16
n27,g23,g47
n50,g68,g76
n44,g90,g89
n12,g71,g3
n67,g73,g9
n0,g32,g57
n22,g33,g80
n58,g42,g56
n36,g48,g16
n42,g54,g98
n61,g7,g70
n3,g70,g13
n29,g90,g98
n47,g73,g40
n49,g38,g95
n52,g73,g13
n59,g24,g43
n57,g13,g5
n66,g46,g37
n37,g70,g88
n13,g1,g6
n40,g92,g21
n19,g13,g81
n46,g56,g34
n7,g74,g44
n15,g88,g66
n48,g36,g33
n41,g35,g12
n64,g98,g19
n56,g80,g14
n2,g97,g45
n1,g62,g97
