n70,g14,g34
n6,g99,g33
n4,g74,g50
n22,g83,g25
n21,g12,g51
n60,g28,g68
n79,g28,g59
n74,g36,g78
n69,g53,g88
n28,g16,g47
n14,g8,g47
n45,g1,g65
n5,g73,g53
n23,g48,g32
n24,g52,g4
n17,g35,g72
n54,g33,g65
n77,g12,g36
n63,g72,g7
n9,g74,g3
n25,g83,g87
n87,g95,g11
n10,g44,g83
n68,g16,g95
n34,g66,g63
n72,g64,g67
n73,g54,g55
n55,g71,g99
n44,g72,g9
n16,g31,g90
n80,g89,g12
n81,g62,g80
n75,g56,g88
n66,g39,g64
n47,g22,g63
n52,g18,g71
n59,g32,g71
n57,g26,g89
n71,g60,g58
n37,g25,g40
n31,g3,g55
n19,g52,g45
n46,g61,g6
n65,g41,g46
n85,g34,g63
n1,g33,g39
n84,g44,g9
n32,g34,g60
n26,g61,g30
n20,g68,g66
n53,g21,g55
n56,g17,g57
n76,g44,g96
n38,g60,g51
n13,g58,g80
n67,g90,g40
n41,g55,g60
n18,g71,g78
n11,g63,g51
n30,g31,g81
n35,g83,g26
n8,g35,g12
n83,g68,g73
n39,g86,g64
n33,g58,g91
n27,g16,g42
n50,g89,g41
n12,g54,g70
n82,g50,g71
n0,g72,g26
n43,g95,g12
n58,g92,g17
n36,g67,g69
n42,g56,g10
n61,g48,g90
n78,g2,g4
n3,g25,g96
n29,g42,g3
n49,g10,g99
n88,g67,g11
n86,g28,g64
n62,g96,g58
n40,g79,g88
n51,g79,g1
n7,g46,g6
n15,g8,g64
n48,g95,g74
n64,g70,g67
n2,g87,g72
