n70,g46,g80
n6,g16,g5
n4,g82,g71
n22,g4,g32
n21,g79,g16
n60,g99,g31
n79,g89,g48
n74,g91,g20
n69,g64,g78
n28,g20,g90
n14,g68,g27
n45,g67,g61
n5,g67,g66
n23,g23,g4
n24,g67,g78
n17,g74,g48
n54,g75,g13
n77,g89,g16
n63,g47,g91
n9,g41,g58
n25,g17,g46
n87,g28,g84
n10,g56,g62
n68,g81,g72
n34,g24,g56
n72,g73,g11
n73,g88,g69
n55,g48,g41
n44,g33,g42
n16,g38,g71
n80,g30,g47
n81,g28,g98
n75,g61,g38
n66,g76,g63
n47,g73,g49
n52,g29,g69
n59,g83,g34
n57,g77,g8
n71,g55,g51
n37,g25,g26
n31,g96,g26
n19,g18,g9
n46,g75,g1
n65,g51,g32
n85,g15,g2
n1,g37,g29
n84,g37,g11
n32,g82,g16
n26,g84,g83
n20,g83,g9
n53,g15,g98
n56,g20,g34
n76,g14,g95
n38,g97,g24
n13,g74,g91
n67,g8,g40
n41,g98,g19
n18,g88,g28
n11,g15,g27
n30,g69,g67
n35,g39,g71
n8,g47,g7
n83,g68,g43
n39,g62,g55
n33,g57,g95
n27,g18,g93
n50,g57,g10
n12,g77,g97
n82,g79,g3
n0,g15,g37
n43,g60,g35
n58,g79,g54
n36,g75,g24
n42,g99,g44
n61,g33,g65
n78,g49,g4
n3,g73,g71
n29,g44,g76
n49,g87,g30
n88,g78,g1
n86,g73,g63
n62,g50,g28
n40,g83,g68
n51,g95,g7
n7,g9,g31
n15,g91,g61
n48,g64,g9
n64,g15,g85
n2,g85,g50
