n70,g49,g94
n65,g28,g18
n6,g97,g7
n35,g57,g11
n4,g59,g8
n32,g62,g81
n72,g60,g80
n26,g79,g11
n21,g78,g30
n60,g0,g38
n20,g39,g93
n51,g52,g87
n69,g30,g41
n71,g51,g34
n28,g93,g53
n14,g65,g59
n45,g84,g34
n39,g77,g81
n5,g16,g89
n23,g98,g28
n24,g55,g31
n54,g39,g22
n16,g3,g34
n17,g38,g28
n18,g37,g97
n63,g92,g51
n9,g87,g40
n25,g67,g66
n30,g31,g64
n31,g45,g82
n10,g82,g19
n43,g0,g29
n68,g20,g73
n34,g51,g50
n8,g10,g56
n53,g96,g65
n55,g74,g69
n38,g89,g27
n33,g46,g33
n62,g92,g88
n11,g42,g91
n27,g92,g4
n50,g68,g66
n44,g27,g41
n12,g91,g76
n67,g18,g78
n0,g55,g72
n22,g16,g15
n58,g20,g66
n36,g84,g31
n42,g94,g92
n61,g65,g61
n3,g41,g6
n29,g33,g31
n47,g3,g49
n49,g85,g30
n52,g41,g37
n59,g31,g38
n57,g78,g68
n66,g53,g13
n37,g80,g74
n13,g40,g47
n40,g56,g61
n19,g93,g28
n46,g72,g84
n7,g90,g59
n15,g85,g39
n48,g28,g14
n41,g99,g21
n64,g27,g96
n56,g35,g3
n2,g74,g50
n1,g85,g26
