n0,g49,g85
n1,g25,g65
n2,g24,g96
n3,g85,g34
n4,g60,g70
n5,g27,g42
n6,g88,g37
n7,g70,g3
n8,g43,g56
n9,g11,g3
n10,g99,g62
n11,g60,g15
n12,g34,g90
n13,g99,g24
n14,g9,g39
n15,g29,g75
n16,g96,g78
n17,g83,g69
n18,g94,g66
n19,g73,g5
n20,g99,g48
n21,g56,g64
n22,g75,g10
n23,g15,g43
n24,g7,g96
n25,g87,g84
n26,g34,g21
n27,g35,g44
n28,g94,g35
n29,g56,g10
n30,g95,g67
n31,g29,g6
n32,g45,g48
n33,g11,g52
n34,g30,g27
n35,g66,g37
n36,g41,g29
n37,g98,g75
n38,g82,g73
n39,g82,g6
n40,g8,g52
n41,g51,g21
n42,g97,g3
n43,g47,g9
n44,g7,g75
n45,g16,g17
n46,g46,g63
n47,g30,g76
n48,g23,g50
