n0,g82,g94
n1,g49,g35
n2,g33,g45
n3,g39,g88
n4,g2,g49
n5,g36,g49
n6,g45,g82
n7,g30,g39
n8,g55,g35
n9,g78,g79
n10,g16,g30
n11,g87,g34
n12,g3,g50
n13,g15,g84
n14,g90,g8
n15,g47,g6
n16,g36,g89
n17,g46,g5
n18,g56,g5
n19,g53,g59
n20,g48,g42
n21,g42,g61
n22,g30,g3
n23,g56,g62
n24,g6,g50
n25,g41,g56
n26,g86,g12
n27,g58,g91
n28,g64,g14
n29,g75,g19
n30,g15,g23
n31,g7,g66
n32,g77,g51
n33,g55,g10
n34,g72,g34
n35,g9,g69
n36,g88,g78
n37,g9,g0
n38,g39,g34
n39,g69,g14
n40,g27,g55
n41,g72,g69
n42,g17,g33
n43,g88,g6
n44,g20,g3
n45,g20,g70
n46,g49,g88
n47,g4,g65
n48,g75,g99
