n0,g90,g17
n1,g7,g32
n2,g10,g20
n3,g67,g84
n4,g83,g72
n5,g64,g20
n6,g40,g81
n7,g60,g21
n8,g46,g6
n9,g40,g29
n10,g47,g74
n11,g8,g71
n12,g64,g36
n13,g88,g12
n14,g22,g67
n15,g77,g74
n16,g64,g85
n17,g52,g78
n18,g68,g10
n19,g96,g87
n20,g9,g27
n21,g48,g18
n22,g86,g9
n23,g46,g18
n24,g29,g45
n25,g19,g46
n26,g97,g87
n27,g59,g85
n28,g43,g16
n29,g50,g19
n30,g16,g42
n31,g98,g58
n32,g0,g33
n33,g7,g46
n34,g35,g49
n35,g62,g21
n36,g80,g70
n37,g45,g82
n38,g60,g90
n39,g14,g3
n40,g54,g14
n41,g7,g64
n42,g46,g54
n43,g20,g88
n44,g88,g2
n45,g3,g98
