n0,g45,g33
n1,g32,g65
n2,g42,g45
n3,g74,g98
n4,g32,g39
n5,g92,g97
n6,g20,g64
n7,g64,g82
n8,g43,g93
n9,g31,g93
n10,g14,g35
n11,g32,g29
n12,g56,g62
n13,g26,g39
n14,g48,g30
n15,g31,g39
n16,g39,g76
n17,g10,g78
n18,g91,g72
n19,g9,g90
n20,g78,g5
n21,g92,g50
n22,g80,g82
n23,g28,g15
n24,g31,g37
n25,g12,g2
n26,g35,g76
n27,g14,g85
n28,g16,g18
n29,g82,g6
n30,g99,g96
n31,g48,g14
n32,g24,g90
n33,g40,g31
n34,g47,g91
n35,g70,g39
n36,g11,g36
n37,g64,g85
n38,g61,g27
n39,g59,g95
n40,g88,g68
n41,g67,g3
n42,g10,g89
n43,g41,g84
n44,g15,g88
n45,g64,g91
