n0,g48,g66
n1,g3,g11
n2,g10,g40
n3,g12,g67
n4,g75,g90
n5,g45,g10
n6,g0,g87
n7,g12,g37
n8,g28,g94
n9,g94,g96
n10,g10,g49
n11,g9,g4
n12,g91,g2
n13,g53,g87
n14,g89,g40
n15,g78,g87
n16,g1,g24
n17,g72,g95
n18,g63,g14
n19,g64,g91
n20,g10,g93
n21,g98,g36
n22,g35,g85
n23,g50,g86
n24,g79,g47
n25,g97,g29
n26,g64,g92
n27,g47,g41
n28,g93,g28
n29,g6,g71
n30,g16,g46
n31,g33,g75
n32,g24,g25
n33,g70,g75
n34,g70,g93
n35,g36,g90
n36,g42,g6
n37,g72,g68
n38,g90,g65
n39,g82,g90
n40,g55,g17
n41,g35,g92
n42,g66,g30
n43,g82,g88
n44,g82,g12
n45,g68,g24
