n0,g23,g20
n1,g76,g89
n2,g81,g28
n3,g54,g44
n4,g60,g28
n5,g35,g65
n6,g85,g69
n7,g21,g70
n8,g18,g96
n9,g3,g28
n10,g0,g10
n11,g41,g31
n12,g38,g96
n13,g27,g22
n14,g39,g18
n15,g93,g79
n16,g95,g27
n17,g24,g89
n18,g53,g12
n19,g16,g88
n20,g81,g58
n21,g66,g85
n22,g2,g71
n23,g82,g64
n24,g95,g71
n25,g91,g52
n26,g6,g44
n27,g15,g36
n28,g30,g11
n29,g14,g72
n30,g95,g63
n31,g28,g70
n32,g35,g4
n33,g30,g78
n34,g73,g56
n35,g47,g78
n36,g91,g73
n37,g78,g61
n38,g40,g17
n39,g72,g0
n40,g72,g43
n41,g16,g55
n42,g62,g48
n43,g19,g12
n44,g12,g67
n45,g73,g8
n46,g68,g44
n47,g53,g38
n48,g32,g58
n49,g96,g19
n50,g3,g12
n51,g89,g86
n52,g18,g62
n53,g26,g96
n54,g44,g95
n55,g3,g26
n56,g50,g15
n57,g89,g65
n58,g71,g67
n59,g91,g78
n60,g82,g98
n61,g42,g10
