n0,g83,g24
n1,g85,g8
n2,g38,g7
n3,g85,g91
n4,g53,g2
n5,g92,g30
n6,g95,g71
n7,g77,g49
n8,g5,g27
n9,g66,g13
n10,g36,g37
n11,g84,g20
n12,g3,g87
n13,g30,g11
n14,g17,g43
n15,g57,g72
n16,g29,g79
n17,g2,g59
n18,g37,g87
n19,g86,g30
n20,g82,g36
n21,g6,g47
n22,g29,g85
n23,g86,g72
n24,g12,g0
n25,g93,g48
n26,g69,g10
n27,g96,g6
n28,g93,g29
n29,g27,g95
n30,g90,g95
n31,g40,g37
n32,g25,g65
n33,g32,g94
n34,g59,g60
n35,g95,g93
n36,g64,g18
n37,g43,g65
n38,g63,g70
n39,g56,g15
n40,g24,g28
n41,g56,g32
n42,g5,g75
n43,g89,g77
n44,g68,g73
n45,g10,g16
n46,g9,g99
n47,g23,g79
