n0,g83,g30
n1,g33,g32
n2,g11,g60
n3,g6,g75
n4,g82,g45
n5,g25,g74
n6,g25,g32
n7,g97,g76
n8,g66,g24
n9,g25,g13
n10,g84,g88
n11,g70,g10
n12,g51,g92
n13,g38,g33
n14,g53,g48
n15,g68,g25
n16,g57,g55
n17,g7,g53
n18,g72,g56
n19,g97,g72
n20,g68,g4
n21,g17,g74
n22,g29,g84
n23,g68,g75
n24,g40,g91
n25,g46,g8
n26,g0,g2
n27,g58,g2
n28,g11,g73
n29,g76,g79
n30,g7,g76
n31,g71,g72
n32,g91,g67
n33,g85,g91
n34,g14,g32
n35,g77,g61
n36,g84,g85
n37,g53,g64
n38,g63,g47
n39,g0,g88
n40,g48,g56
n41,g91,g29
n42,g25,g49
n43,g18,g9
n44,g73,g67
n45,g63,g15
n46,g39,g62
n47,g88,g77
