n70,g0,g79
n65,g47,g50
n6,g4,g12
n35,g43,g91
n4,g37,g46
n32,g37,g22
n72,g61,g40
n26,g45,g96
n21,g3,g91
n60,g95,g37
n20,g25,g37
n51,g89,g23
n69,g31,g22
n71,g89,g44
n28,g57,g53
n14,g29,g46
n45,g93,g22
n39,g7,g51
n5,g17,g25
n23,g47,g95
n24,g11,g47
n54,g76,g24
n16,g96,g32
n17,g64,g74
n18,g99,g88
n63,g89,g18
n9,g43,g67
n25,g32,g57
n30,g54,g92
n31,g22,g88
n10,g45,g87
n43,g81,g48
n68,g59,g41
n34,g26,g24
n8,g88,g87
n53,g26,g53
n55,g16,g48
n38,g83,g86
n33,g97,g76
n62,g22,g78
n11,g30,g50
n27,g6,g12
n50,g21,g75
n44,g59,g54
n12,g24,g16
n67,g96,g84
n0,g91,g7
n22,g24,g40
n58,g11,g58
n36,g55,g54
n42,g71,g14
n61,g26,g39
n3,g49,g93
n29,g25,g44
n47,g31,g92
n49,g32,g2
n52,g64,g57
n59,g45,g71
n57,g7,g66
n66,g17,g65
n37,g95,g74
n13,g60,g51
n40,g86,g41
n19,g78,g33
n46,g37,g53
n7,g20,g45
n15,g88,g30
n48,g53,g62
n41,g52,g55
n64,g15,g90
n56,g40,g18
n2,g35,g25
n1,g32,g5
