n70,g85,g57
n65,g38,g37
n6,g66,g38
n35,g37,g58
n4,g7,g97
n32,g11,g7
n72,g20,g66
n26,g74,g70
n21,g70,g60
n60,g96,g44
n20,g53,g87
n51,g11,g77
n69,g11,g82
n71,g62,g26
n28,g78,g44
n14,g22,g87
n45,g80,g62
n39,g6,g52
n5,g43,g37
n23,g67,g36
n24,g90,g83
n54,g35,g44
n16,g6,g79
n17,g57,g60
n18,g52,g13
n63,g56,g89
n9,g92,g36
n25,g87,g47
n30,g51,g78
n31,g72,g13
n10,g3,g55
n43,g91,g26
n68,g56,g87
n34,g88,g71
n8,g2,g38
n53,g28,g56
n55,g1,g54
n38,g29,g68
n33,g38,g46
n62,g69,g12
n11,g30,g9
n27,g72,g55
n50,g20,g45
n44,g52,g54
n12,g7,g51
n67,g57,g13
n0,g66,g2
n22,g79,g39
n58,g59,g15
n36,g73,g92
n42,g46,g82
n61,g65,g96
n3,g45,g17
n29,g55,g78
n47,g5,g14
n49,g51,g3
n52,g76,g80
n59,g12,g54
n57,g58,g36
n66,g15,g49
n37,g64,g27
n13,g5,g0
n40,g58,g85
n19,g60,g23
n46,g51,g87
n7,g63,g36
n15,g49,g50
n48,g22,g48
n41,g79,g88
n64,g5,g12
n56,g91,g33
n2,g57,g20
n1,g40,g7
