n70,g93,g38
n65,g91,g24
n6,g4,g23
n35,g35,g84
n4,g47,g49
n32,g15,g70
n72,g43,g29
n26,g68,g94
n21,g24,g62
n60,g79,g50
n20,g48,g92
n51,g23,g83
n69,g73,g76
n71,g47,g43
n28,g80,g8
n14,g73,g3
n45,g7,g13
n39,g27,g45
n5,g32,g93
n23,g97,g47
n24,g87,g8
n54,g13,g45
n16,g70,g77
n17,g91,g73
n18,g71,g17
n63,g95,g49
n9,g86,g74
n25,g6,g85
n30,g85,g45
n31,g28,g1
n10,g70,g56
n43,g5,g70
n68,g72,g97
n34,g26,g58
n8,g52,g93
n53,g96,g95
n55,g56,g14
n38,g11,g82
n33,g49,g58
n62,g14,g95
n11,g77,g67
n27,g95,g92
n50,g5,g14
n44,g39,g53
n12,g21,g16
n67,g49,g76
n0,g65,g47
n22,g77,g85
n58,g72,g74
n36,g67,g11
n42,g9,g68
n61,g7,g6
n3,g32,g43
n29,g1,g82
n47,g8,g71
n49,g22,g82
n52,g16,g83
n59,g69,g57
n57,g60,g8
n66,g65,g82
n37,g5,g78
n13,g72,g10
n40,g56,g35
n19,g1,g0
n46,g98,g17
n7,g38,g73
n15,g31,g0
n48,g95,g99
n41,g27,g88
n64,g98,g19
n56,g4,g7
n2,g86,g5
n1,g75,g27
