n70,g23,g5
n65,g14,g83
n6,g19,g39
n35,g34,g33
n4,g84,g82
n32,g0,g34
n72,g50,g29
n83,g15,g57
n74,g67,g98
n84,g16,g75
n26,g20,g57
n21,g69,g80
n60,g55,g56
n20,g83,g26
n73,g94,g45
n51,g10,g26
n69,g70,g43
n71,g22,g66
n28,g41,g84
n77,g21,g76
n14,g91,g73
n45,g75,g78
n39,g85,g65
n5,g25,g96
n23,g66,g44
n24,g88,g36
n54,g72,g42
n16,g84,g22
n82,g79,g6
n17,g92,g47
n18,g24,g35
n63,g32,g97
n9,g5,g77
n25,g61,g14
n30,g77,g39
n31,g88,g68
n10,g50,g58
n43,g89,g6
n68,g44,g90
n34,g91,g15
n8,g37,g28
n79,g20,g0
n53,g84,g90
n55,g1,g78
n38,g38,g66
n33,g9,g67
n62,g91,g17
n11,g56,g10
n27,g95,g41
n50,g76,g59
n44,g27,g77
n12,g5,g90
n67,g36,g70
n75,g99,g12
n80,g60,g41
n0,g88,g93
n22,g39,g49
n81,g52,g95
n58,g79,g18
n36,g51,g83
n42,g51,g90
n61,g26,g48
n78,g99,g47
n3,g63,g76
n29,g93,g21
n47,g92,g29
n49,g19,g26
n52,g91,g47
n59,g6,g20
n57,g48,g66
n66,g13,g22
n37,g32,g27
n13,g24,g17
n40,g53,g33
n19,g31,g25
n46,g52,g39
n7,g45,g75
n15,g98,g8
n48,g90,g10
n41,g44,g1
n76,g16,g33
n64,g99,g67
n56,g42,g73
n2,g47,g3
n1,g17,g60
