n0,g48,g22
n1,g66,g71
n2,g68,g53
n3,g36,g96
n4,g56,g7
n5,g77,g13
n6,g62,g21
n7,g83,g56
n8,g36,g34
n9,g81,g80
n10,g91,g56
n11,g45,g91
n12,g30,g31
n13,g91,g61
n14,g75,g72
n15,g87,g63
n16,g36,g97
n17,g63,g58
n18,g10,g45
n19,g63,g3
n20,g78,g33
n21,g63,g61
n22,g67,g61
n23,g94,g44
n24,g58,g20
n25,g58,g96
n26,g89,g41
n27,g63,g52
n28,g6,g69
n29,g3,g2
n30,g24,g14
n31,g58,g2
n32,g29,g43
n33,g16,g8
n34,g49,g37
n35,g44,g60
n36,g51,g26
n37,g93,g69
n38,g31,g68
n39,g46,g90
n40,g0,g60
n41,g0,g98
n42,g71,g85
n43,g26,g18
n44,g75,g88
n45,g7,g60
n46,g84,g20
n47,g38,g86
n48,g83,g32
n49,g58,g3
