n0,g7,g61
n1,g18,g42
n2,g1,g12
n3,g81,g93
n4,g2,g66
n5,g8,g1
n6,g81,g56
n7,g45,g87
n8,g66,g92
n9,g42,g87
n10,g39,g25
n11,g44,g76
n12,g36,g10
n13,g52,g15
n14,g0,g85
n15,g43,g76
n16,g52,g97
n17,g87,g11
n18,g0,g35
n19,g47,g92
n20,g53,g19
n21,g47,g95
n22,g82,g79
n23,g9,g68
n24,g86,g38
n25,g60,g55
n26,g48,g33
n27,g30,g59
n28,g24,g23
n29,g38,g78
n30,g53,g2
n31,g31,g68
n32,g20,g70
n33,g2,g70
n34,g62,g95
n35,g33,g32
n36,g45,g31
n37,g71,g64
n38,g31,g58
n39,g21,g89
n40,g47,g62
n41,g88,g68
n42,g69,g6
n43,g87,g18
n44,g79,g43
