n0,g63,g79
n1,g24,g9
n2,g94,g16
n3,g62,g81
n4,g92,g44
n5,g82,g85
n6,g85,g21
n7,g85,g46
n8,g49,g5
n9,g90,g95
n10,g65,g55
n11,g4,g35
n12,g29,g64
n13,g80,g40
n14,g76,g84
n15,g2,g94
n16,g4,g15
n17,g24,g5
n18,g69,g39
n19,g78,g63
n20,g12,g99
n21,g38,g98
n22,g23,g15
n23,g41,g37
n24,g17,g75
n25,g5,g22
n26,g23,g20
n27,g71,g89
n28,g42,g88
n29,g30,g23
n30,g49,g96
n31,g91,g9
n32,g14,g78
n33,g35,g37
n34,g50,g22
n35,g42,g7
n36,g95,g18
n37,g28,g65
n38,g59,g80
n39,g25,g0
n40,g91,g26
n41,g66,g97
n42,g72,g59
n43,g39,g61
n44,g70,g68
