n0,g55,g63
n1,g56,g39
n2,g40,g7
n3,g25,g51
n4,g71,g69
n5,g60,g6
n6,g27,g59
n7,g62,g85
n8,g75,g9
n9,g86,g87
n10,g15,g3
n11,g52,g61
n12,g20,g23
n13,g23,g99
n14,g26,g52
n15,g63,g43
n16,g92,g58
n17,g90,g17
n18,g45,g32
n19,g47,g26
n20,g79,g24
n21,g20,g35
n22,g22,g76
n23,g83,g43
n24,g96,g53
n25,g97,g6
n26,g65,g87
n27,g16,g45
n28,g35,g65
n29,g3,g75
n30,g74,g10
n31,g34,g82
n32,g21,g2
n33,g65,g88
n34,g93,g95
n35,g82,g31
n36,g78,g20
n37,g44,g68
n38,g38,g53
n39,g21,g79
n40,g46,g96
n41,g66,g28
n42,g86,g64
n43,g63,g27
n44,g76,g70
