n0,g75,g20
n1,g57,g12
n2,g31,g87
n3,g2,g16
n4,g35,g55
n5,g33,g34
n6,g35,g83
n7,g59,g19
n8,g42,g55
n9,g54,g18
n10,g60,g82
n11,g18,g69
n12,g61,g68
n13,g39,g59
n14,g81,g91
n15,g70,g38
n16,g39,g22
n17,g40,g91
n18,g53,g98
n19,g8,g52
n20,g50,g27
n21,g90,g25
n22,g18,g75
n23,g12,g74
n24,g73,g11
n25,g14,g9
n26,g76,g35
n27,g95,g47
n28,g38,g23
n29,g85,g22
n30,g8,g29
n31,g25,g23
n32,g87,g29
n33,g27,g17
n34,g86,g94
n35,g60,g87
n36,g8,g28
n37,g3,g71
n38,g52,g41
n39,g37,g41
n40,g81,g75
n41,g63,g55
n42,g89,g38
n43,g71,g57
n44,g37,g44
n45,g23,g97
n46,g72,g26
n47,g50,g14
n48,g32,g86
n49,g71,g33
n50,g39,g9
n51,g21,g2
n52,g58,g26
n53,g1,g89
n54,g69,g11
n55,g87,g14
n56,g52,g48
n57,g19,g87
n58,g66,g13
n59,g68,g37
n60,g26,g48
n61,g45,g58
n62,g88,g99
n63,g1,g43
n64,g73,g34
n65,g56,g77
n66,g83,g40
n67,g46,g25
n68,g25,g65
n69,g72,g61
