n0,g24,g1
n1,g40,g69
n2,g14,g46
n3,g84,g93
n4,g34,g32
n5,g10,g36
n6,g79,g49
n7,g42,g49
n8,g52,g14
n9,g32,g12
n10,g59,g39
n11,g22,g39
n12,g76,g78
n13,g95,g49
n14,g34,g9
n15,g73,g39
n16,g18,g2
n17,g80,g18
n18,g35,g26
n19,g53,g41
n20,g91,g57
n21,g32,g59
n22,g62,g61
n23,g63,g79
n24,g44,g4
n25,g2,g99
n26,g43,g82
n27,g83,g39
n28,g26,g30
n29,g43,g64
n30,g15,g4
n31,g86,g70
n32,g59,g5
n33,g8,g19
n34,g44,g77
n35,g58,g65
n36,g31,g34
n37,g12,g58
n38,g91,g46
n39,g81,g39
n40,g48,g19
n41,g29,g28
n42,g17,g73
n43,g71,g45
n44,g20,g72
n45,g63,g17
n46,g68,g20
n47,g45,g78
n48,g70,g31
n49,g34,g99
