n0,g72,g57
n1,g89,g38
n2,g82,g14
n3,g20,g14
n4,g34,g45
n5,g53,g71
n6,g71,g98
n7,g51,g68
n8,g80,g5
n9,g74,g81
n10,g88,g51
n11,g14,g99
n12,g51,g72
n13,g9,g72
n14,g95,g42
n15,g87,g43
n16,g42,g19
n17,g29,g83
n18,g32,g82
n19,g76,g87
n20,g41,g61
n21,g21,g25
n22,g9,g98
n23,g82,g28
n24,g40,g99
n25,g10,g72
n26,g12,g97
n27,g26,g28
n28,g39,g86
n29,g89,g55
n30,g41,g63
n31,g17,g65
n32,g81,g1
n33,g43,g3
n34,g47,g48
n35,g68,g40
n36,g5,g73
n37,g84,g85
n38,g54,g21
n39,g16,g85
n40,g96,g61
n41,g59,g25
n42,g19,g23
n43,g48,g73
n44,g82,g59
n45,g87,g17
n46,g18,g33
n47,g3,g12
n48,g22,g30
n49,g53,g79
