n0,g20,g72
n1,g82,g85
n2,g40,g35
n3,g65,g20
n4,g28,g17
n5,g32,g88
n6,g5,g97
n7,g36,g77
n8,g56,g46
n9,g84,g1
n10,g94,g90
n11,g52,g27
n12,g94,g53
n13,g64,g59
n14,g96,g34
n15,g41,g33
n16,g21,g19
n17,g59,g30
n18,g92,g51
n19,g95,g33
n20,g48,g3
n21,g90,g91
n22,g21,g95
n23,g33,g66
n24,g2,g91
n25,g83,g54
n26,g7,g16
n27,g96,g49
n28,g7,g8
n29,g8,g63
n30,g46,g95
n31,g2,g43
n32,g28,g14
n33,g96,g42
n34,g49,g35
n35,g49,g14
n36,g65,g79
n37,g67,g66
n38,g86,g95
n39,g13,g54
n40,g37,g94
n41,g87,g66
n42,g33,g0
n43,g70,g25
n44,g66,g10
