n0,g49,g99
n1,g12,g42
n2,g69,g50
n3,g95,g53
n4,g65,g14
n5,g78,g68
n6,g89,g79
n7,g97,g23
n8,g68,g82
n9,g36,g26
n10,g11,g31
n11,g55,g35
n12,g96,g54
n13,g5,g44
n14,g97,g70
n15,g35,g26
n16,g37,g4
n17,g69,g25
n18,g24,g29
n19,g31,g25
n20,g57,g49
n21,g89,g11
n22,g91,g86
n23,g36,g2
n24,g94,g10
n25,g18,g13
n26,g63,g82
n27,g45,g31
n28,g85,g59
n29,g46,g48
n30,g21,g28
n31,g44,g73
n32,g66,g87
n33,g57,g32
n34,g78,g92
n35,g59,g74
n36,g17,g24
n37,g83,g60
n38,g93,g50
n39,g62,g85
n40,g29,g89
n41,g70,g20
n42,g69,g3
n43,g59,g82
n44,g95,g57
