n0,g0,g59
n1,g33,g58
n2,g96,g22
n3,g79,g89
n4,g59,g6
n5,g70,g20
n6,g88,g41
n7,g10,g6
n8,g86,g71
n9,g53,g75
n10,g43,g58
n11,g80,g20
n12,g97,g66
n13,g30,g25
n14,g29,g20
n15,g21,g51
n16,g34,g33
n17,g87,g19
n18,g20,g23
n19,g2,g93
n20,g69,g2
n21,g69,g10
n22,g20,g87
n23,g83,g19
n24,g42,g85
n25,g13,g26
n26,g26,g8
n27,g69,g89
n28,g32,g45
n29,g30,g31
n30,g51,g0
n31,g57,g30
n32,g31,g38
n33,g79,g64
n34,g90,g63
n35,g69,g95
n36,g72,g5
n37,g95,g68
n38,g8,g49
n39,g82,g76
n40,g55,g33
n41,g5,g53
n42,g39,g28
n43,g56,g21
n44,g13,g54
