n0,g75,g95
n1,g77,g5
n2,g61,g21
n3,g58,g75
n4,g19,g15
n5,g14,g98
n6,g78,g42
n7,g18,g71
n8,g55,g10
n9,g5,g26
n10,g58,g9
n11,g0,g80
n12,g55,g84
n13,g84,g79
n14,g28,g54
n15,g66,g69
n16,g55,g16
n17,g10,g21
n18,g2,g29
n19,g96,g62
n20,g16,g72
n21,g54,g45
n22,g68,g55
n23,g42,g35
n24,g13,g30
n25,g44,g33
n26,g22,g99
n27,g3,g32
n28,g19,g40
n29,g20,g18
n30,g81,g45
n31,g67,g73
n32,g95,g76
n33,g42,g86
n34,g80,g49
n35,g72,g12
n36,g4,g86
n37,g83,g68
n38,g33,g82
n39,g83,g88
n40,g84,g38
n41,g3,g94
n42,g38,g26
n43,g20,g11
n44,g26,g23
n45,g60,g70
n46,g63,g54
n47,g20,g47
n48,g25,g64
n49,g29,g9
n50,g82,g72
