n0,g85,g80
n1,g3,g77
n2,g53,g61
n3,g48,g42
n4,g1,g26
n5,g73,g51
n6,g69,g70
n7,g59,g77
n8,g88,g96
n9,g88,g42
n10,g38,g76
n11,g18,g1
n12,g23,g75
n13,g65,g73
n14,g89,g7
n15,g86,g34
n16,g72,g26
n17,g4,g90
n18,g25,g37
n19,g61,g30
n20,g50,g51
n21,g37,g38
n22,g78,g52
n23,g24,g16
n24,g41,g23
n25,g50,g85
n26,g67,g41
n27,g29,g82
n28,g91,g75
n29,g38,g88
n30,g4,g12
n31,g31,g61
n32,g7,g14
n33,g10,g2
n34,g22,g28
n35,g32,g33
n36,g47,g45
n37,g78,g99
n38,g5,g26
n39,g51,g56
n40,g50,g15
n41,g55,g88
n42,g78,g53
n43,g46,g67
n44,g7,g87
n45,g29,g39
n46,g28,g67
n47,g38,g22
n48,g71,g50
n49,g2,g44
n50,g26,g12
