n0,g86,g85
n1,g85,g20
n2,g21,g63
n3,g75,g10
n4,g43,g41
n5,g11,g72
n6,g40,g42
n7,g2,g25
n8,g99,g25
n9,g96,g91
n10,g98,g89
n11,g1,g80
n12,g33,g96
n13,g88,g11
n14,g73,g80
n15,g45,g55
n16,g98,g3
n17,g30,g16
n18,g50,g27
n19,g81,g0
n20,g90,g68
n21,g89,g13
n22,g49,g87
n23,g69,g51
n24,g2,g46
n25,g84,g34
n26,g15,g12
n27,g6,g55
n28,g59,g3
n29,g11,g89
n30,g6,g1
n31,g52,g38
n32,g98,g31
n33,g85,g69
n34,g58,g15
n35,g80,g5
n36,g44,g4
n37,g52,g65
n38,g39,g58
n39,g28,g38
n40,g57,g78
n41,g91,g19
n42,g2,g92
n43,g8,g92
n44,g42,g10
n45,g73,g66
n46,g33,g73
n47,g93,g83
n48,g91,g9
n49,g65,g27
n50,g67,g89
