n70,g92,g22
n65,g37,g30
n6,g94,g99
n35,g30,g48
n4,g96,g53
n32,g26,g79
n72,g3,g75
n74,g2,g70
n26,g85,g43
n21,g98,g8
n60,g2,g91
n20,g62,g45
n73,g70,g69
n51,g10,g2
n69,g5,g94
n71,g13,g71
n28,g70,g10
n77,g54,g32
n14,g23,g11
n45,g21,g28
n39,g55,g30
n5,g12,g92
n23,g33,g61
n24,g37,g14
n54,g11,g66
n16,g0,g46
n82,g53,g39
n17,g47,g0
n18,g66,g30
n63,g63,g91
n9,g82,g67
n25,g27,g42
n30,g98,g59
n31,g4,g60
n10,g11,g1
n43,g45,g15
n68,g47,g94
n34,g80,g99
n8,g58,g54
n79,g81,g79
n53,g17,g49
n55,g85,g35
n38,g79,g6
n33,g11,g68
n62,g88,g38
n11,g67,g8
n27,g98,g84
n50,g36,g10
n44,g7,g73
n12,g68,g57
n67,g58,g72
n75,g74,g95
n80,g27,g93
n0,g60,g29
n22,g86,g99
n81,g93,g80
n58,g91,g62
n36,g32,g35
n42,g34,g58
n61,g29,g45
n78,g84,g42
n3,g32,g52
n29,g10,g76
n47,g38,g27
n49,g54,g85
n52,g56,g65
n59,g40,g77
n57,g46,g35
n66,g58,g35
n37,g38,g30
n13,g60,g40
n40,g97,g49
n19,g17,g37
n46,g57,g24
n7,g83,g4
n15,g61,g92
n48,g96,g64
n41,g15,g38
n76,g19,g49
n64,g31,g62
n56,g65,g10
n2,g19,g87
n1,g97,g11
