n0,g52,g23
n1,g4,g74
n2,g28,g97
n3,g12,g61
n4,g64,g91
n5,g5,g71
n6,g32,g62
n7,g21,g70
n8,g30,g91
n9,g96,g2
n10,g67,g34
n11,g92,g5
n12,g76,g43
n13,g2,g45
n14,g48,g78
n15,g16,g87
n16,g19,g26
n17,g55,g46
n18,g24,g82
n19,g73,g71
n20,g83,g8
n21,g23,g30
n22,g51,g3
n23,g12,g45
n24,g35,g44
n25,g26,g75
n26,g28,g0
n27,g86,g53
n28,g15,g24
n29,g77,g45
n30,g80,g98
n31,g26,g37
n32,g89,g8
n33,g29,g86
n34,g24,g74
n35,g16,g45
n36,g49,g70
n37,g29,g15
n38,g73,g50
n39,g39,g66
n40,g48,g82
n41,g20,g54
n42,g89,g2
n43,g3,g26
n44,g35,g27
n45,g76,g81
