n0,g25,g34
n1,g27,g39
n2,g11,g9
n3,g99,g84
n4,g87,g10
n5,g11,g58
n6,g72,g54
n7,g75,g61
n8,g72,g57
n9,g40,g62
n10,g89,g10
n11,g24,g16
n12,g87,g53
n13,g67,g81
n14,g29,g87
n15,g8,g46
n16,g70,g51
n17,g73,g86
n18,g52,g5
n19,g98,g19
n20,g38,g74
n21,g68,g0
n22,g9,g95
n23,g20,g99
n24,g79,g29
n25,g1,g6
n26,g43,g9
n27,g39,g3
n28,g47,g6
n29,g58,g88
n30,g11,g75
n31,g74,g4
n32,g82,g18
n33,g62,g49
n34,g85,g6
n35,g50,g96
n36,g88,g15
n37,g83,g7
n38,g40,g43
n39,g33,g95
n40,g61,g15
n41,g34,g39
n42,g78,g81
n43,g77,g91
n44,g40,g49
n45,g14,g80
