n0,g65,g56
n1,g63,g17
n2,g15,g84
n3,g53,g16
n4,g81,g57
n5,g49,g31
n6,g80,g57
n7,g1,g71
n8,g45,g69
n9,g45,g73
n10,g88,g32
n11,g61,g97
n12,g23,g77
n13,g95,g10
n14,g44,g83
n15,g72,g51
n16,g40,g92
n17,g89,g25
n18,g18,g97
n19,g7,g64
n20,g20,g49
n21,g28,g35
n22,g94,g13
n23,g78,g82
n24,g29,g5
n25,g64,g70
n26,g14,g6
n27,g11,g81
n28,g10,g25
n29,g77,g32
n30,g85,g46
n31,g74,g52
n32,g51,g98
n33,g3,g21
n34,g60,g80
n35,g77,g15
n36,g57,g39
n37,g11,g12
n38,g83,g81
n39,g45,g90
n40,g31,g34
n41,g46,g67
n42,g86,g82
n43,g72,g2
