n0,g57,g90
n1,g76,g94
n2,g27,g53
n3,g82,g3
n4,g97,g57
n5,g97,g5
n6,g25,g74
n7,g40,g71
n8,g73,g53
n9,g22,g80
n10,g12,g52
n11,g95,g66
n12,g65,g42
n13,g2,g69
n14,g71,g29
n15,g45,g55
n16,g37,g27
n17,g18,g74
n18,g25,g82
n19,g50,g42
n20,g8,g52
n21,g29,g23
n22,g75,g67
n23,g79,g87
n24,g70,g59
n25,g89,g11
n26,g95,g48
n27,g6,g75
n28,g76,g65
n29,g38,g97
n30,g92,g22
n31,g68,g59
n32,g88,g65
n33,g16,g6
n34,g85,g72
n35,g95,g46
n36,g92,g87
n37,g7,g51
n38,g21,g13
n39,g97,g50
n40,g22,g21
n41,g61,g34
n42,g26,g57
n43,g2,g87
