n0,g1,g18
n1,g25,g97
n2,g94,g96
n3,g33,g47
n4,g71,g2
n5,g12,g22
n6,g43,g97
n7,g89,g31
n8,g48,g2
n9,g0,g40
n10,g9,g37
n11,g36,g91
n12,g38,g10
n13,g76,g23
n14,g98,g65
n15,g2,g31
n16,g57,g6
n17,g30,g27
n18,g86,g21
n19,g62,g57
n20,g32,g40
n21,g42,g70
n22,g85,g54
n23,g19,g11
n24,g28,g95
n25,g14,g39
n26,g69,g39
n27,g68,g67
n28,g93,g22
n29,g95,g86
n30,g6,g53
n31,g97,g13
n32,g60,g28
n33,g52,g65
n34,g33,g46
n35,g84,g49
n36,g25,g84
n37,g69,g91
n38,g23,g16
n39,g20,g14
n40,g40,g60
n41,g20,g79
n42,g24,g90
n43,g6,g99
