n70,g94,g96
n65,g50,g77
n6,g1,g27
n35,g18,g8
n4,g60,g56
n32,g4,g24
n72,g91,g16
n74,g1,g13
n26,g81,g18
n21,g38,g66
n60,g4,g28
n20,g91,g58
n73,g71,g8
n51,g38,g99
n69,g70,g95
n71,g73,g12
n28,g64,g3
n14,g74,g29
n45,g19,g86
n39,g0,g12
n5,g25,g83
n23,g97,g23
n24,g58,g34
n54,g79,g87
n16,g4,g61
n17,g22,g30
n18,g65,g68
n63,g3,g91
n9,g64,g31
n25,g70,g39
n30,g36,g64
n31,g9,g48
n10,g63,g11
n43,g72,g2
n68,g36,g61
n34,g57,g56
n8,g0,g88
n53,g70,g59
n55,g26,g42
n38,g19,g60
n33,g47,g46
n62,g58,g79
n11,g28,g38
n27,g37,g85
n50,g86,g75
n44,g15,g19
n12,g49,g31
n67,g81,g42
n75,g0,g49
n0,g52,g11
n22,g73,g32
n58,g81,g28
n36,g63,g1
n42,g92,g48
n61,g17,g85
n3,g1,g84
n29,g72,g87
n47,g48,g7
n49,g39,g14
n52,g64,g5
n59,g79,g74
n57,g5,g12
n66,g3,g12
n37,g57,g22
n13,g64,g59
n40,g28,g53
n19,g55,g78
n46,g93,g90
n7,g68,g80
n15,g2,g78
n48,g39,g78
n41,g13,g74
n76,g72,g22
n64,g47,g91
n56,g39,g23
n2,g69,g56
n1,g69,g32
