n0,g50,g24
n1,g37,g20
n2,g86,g85
n3,g25,g33
n4,g82,g32
n5,g57,g17
n6,g36,g62
n7,g19,g94
n8,g13,g16
n9,g75,g86
n10,g22,g56
n11,g19,g73
n12,g43,g83
n13,g42,g10
n14,g97,g65
n15,g95,g87
n16,g65,g56
n17,g30,g44
n18,g78,g38
n19,g43,g68
n20,g74,g11
n21,g29,g1
n22,g65,g94
n23,g71,g69
n24,g83,g45
n25,g98,g20
n26,g99,g74
n27,g14,g23
n28,g88,g72
n29,g42,g87
n30,g16,g27
n31,g76,g54
n32,g77,g36
n33,g42,g17
n34,g4,g80
n35,g98,g18
n36,g64,g81
n37,g19,g53
n38,g68,g6
n39,g1,g94
n40,g22,g25
n41,g55,g63
n42,g52,g35
n43,g34,g83
n44,g68,g56
n45,g38,g19
n46,g87,g51
n47,g8,g70
n48,g94,g42
n49,g0,g18
n50,g72,g76
