n0,g16,g75
n1,g69,g6
n2,g50,g82
n3,g37,g69
n4,g62,g53
n5,g93,g21
n6,g39,g99
n7,g78,g88
n8,g61,g99
n9,g90,g17
n10,g29,g53
n11,g88,g1
n12,g75,g41
n13,g96,g67
n14,g61,g83
n15,g21,g58
n16,g45,g69
n17,g30,g24
n18,g15,g63
n19,g4,g42
n20,g44,g71
n21,g32,g97
n22,g50,g31
n23,g99,g50
n24,g21,g85
n25,g23,g64
n26,g57,g35
n27,g36,g71
n28,g72,g2
n29,g81,g47
n30,g67,g68
n31,g98,g16
n32,g28,g61
n33,g44,g40
n34,g79,g88
n35,g97,g8
n36,g56,g51
n37,g28,g33
n38,g36,g50
n39,g34,g6
n40,g65,g98
n41,g40,g76
n42,g20,g62
n43,g40,g56
n44,g25,g56
n45,g71,g35
n46,g85,g58
n47,g61,g0
n48,g58,g11
n49,g10,g59
n50,g30,g70
n51,g90,g87
n52,g89,g43
n53,g45,g22
n54,g26,g68
n55,g53,g57
