n70,g93,g34
n6,g62,g29
n4,g42,g32
n22,g68,g36
n21,g59,g58
n60,g0,g22
n79,g14,g42
n74,g75,g62
n69,g64,g46
n28,g38,g79
n14,g59,g24
n45,g25,g52
n89,g99,g2
n5,g84,g1
n23,g13,g85
n24,g36,g22
n17,g2,g12
n54,g36,g13
n77,g25,g99
n63,g96,g84
n9,g38,g2
n25,g53,g35
n87,g95,g24
n10,g74,g81
n68,g56,g25
n34,g31,g39
n72,g35,g99
n73,g68,g5
n55,g9,g76
n44,g20,g96
n16,g74,g62
n80,g85,g5
n81,g42,g85
n75,g27,g40
n66,g78,g55
n47,g30,g43
n52,g8,g2
n59,g34,g12
n57,g50,g58
n71,g87,g75
n37,g95,g55
n31,g32,g25
n19,g97,g89
n46,g61,g13
n65,g85,g74
n85,g12,g8
n1,g22,g14
n84,g49,g97
n32,g57,g72
n26,g76,g98
n20,g98,g83
n53,g66,g47
n56,g11,g36
n76,g50,g49
n38,g31,g66
n13,g58,g65
n67,g53,g93
n41,g64,g16
n18,g45,g89
n11,g76,g1
n30,g16,g36
n35,g94,g50
n8,g99,g96
n83,g64,g70
n39,g63,g56
n33,g11,g44
n27,g11,g82
n50,g39,g23
n12,g45,g21
n82,g41,g14
n0,g24,g39
n43,g98,g8
n58,g98,g56
n36,g80,g28
n42,g73,g17
n61,g30,g48
n78,g5,g76
n3,g26,g38
n29,g58,g62
n49,g83,g48
n88,g9,g88
n86,g60,g79
n62,g38,g32
n40,g85,g69
n51,g14,g28
n7,g58,g79
n15,g45,g95
n48,g43,g72
n64,g57,g43
n2,g15,g69
