n70,g23,g78
n6,g77,g32
n4,g93,g49
n22,g46,g86
n21,g73,g71
n60,g37,g41
n79,g32,g52
n74,g1,g9
n69,g74,g16
n28,g66,g69
n14,g77,g74
n45,g14,g0
n89,g58,g24
n5,g33,g77
n23,g2,g43
n24,g94,g28
n17,g36,g80
n54,g50,g35
n77,g15,g3
n63,g68,g17
n9,g80,g19
n25,g87,g59
n87,g73,g74
n10,g33,g76
n68,g10,g19
n34,g39,g96
n72,g26,g91
n73,g4,g42
n55,g87,g11
n44,g90,g45
n16,g56,g30
n80,g43,g95
n81,g72,g84
n75,g37,g30
n66,g7,g51
n47,g68,g47
n52,g70,g38
n59,g21,g65
n57,g63,g11
n71,g76,g65
n37,g38,g84
n31,g95,g0
n19,g41,g98
n46,g19,g4
n65,g61,g68
n85,g85,g60
n1,g54,g1
n84,g13,g12
n32,g56,g18
n26,g49,g18
n20,g14,g56
n53,g88,g21
n56,g20,g26
n76,g64,g89
n38,g52,g76
n13,g40,g35
n67,g64,g98
n41,g80,g98
n18,g47,g3
n11,g33,g3
n30,g10,g18
n35,g9,g98
n8,g63,g18
n83,g49,g5
n39,g8,g2
n33,g72,g10
n27,g97,g22
n50,g78,g82
n12,g14,g26
n82,g16,g0
n0,g5,g13
n43,g59,g63
n58,g31,g68
n36,g87,g51
n42,g30,g70
n61,g71,g91
n78,g4,g88
n3,g39,g26
n29,g47,g70
n49,g85,g71
n88,g49,g97
n86,g50,g92
n62,g87,g36
n40,g4,g7
n51,g14,g98
n7,g88,g35
n15,g88,g26
n48,g50,g54
n64,g4,g72
n2,g14,g72
