n70,g88,g43
n6,g65,g26
n4,g57,g38
n22,g42,g76
n21,g30,g2
n60,g76,g13
n79,g75,g37
n74,g44,g51
n69,g0,g49
n28,g94,g42
n14,g55,g94
n45,g75,g11
n89,g60,g37
n5,g32,g1
n23,g76,g3
n24,g76,g15
n17,g70,g93
n54,g23,g63
n77,g57,g50
n63,g16,g80
n9,g34,g91
n25,g96,g74
n87,g27,g0
n10,g22,g65
n68,g8,g14
n34,g23,g12
n72,g99,g35
n73,g81,g30
n55,g70,g53
n44,g90,g88
n16,g51,g33
n80,g50,g25
n81,g58,g38
n75,g1,g7
n66,g31,g20
n47,g83,g45
n52,g31,g66
n59,g13,g15
n57,g43,g47
n71,g46,g28
n37,g8,g74
n31,g34,g68
n19,g21,g71
n46,g52,g42
n65,g95,g56
n85,g33,g29
n1,g27,g7
n84,g60,g24
n32,g18,g77
n26,g91,g2
n20,g32,g23
n53,g9,g95
n56,g73,g2
n76,g71,g49
n38,g59,g28
n13,g46,g27
n67,g44,g20
n41,g65,g68
n18,g24,g56
n11,g31,g83
n30,g59,g1
n35,g4,g81
n8,g87,g91
n83,g82,g53
n39,g21,g37
n33,g79,g60
n27,g26,g77
n50,g47,g15
n12,g8,g76
n82,g5,g12
n0,g42,g59
n43,g50,g63
n58,g90,g20
n36,g66,g5
n42,g80,g35
n61,g19,g58
n78,g3,g9
n3,g22,g81
n29,g77,g59
n49,g15,g63
n88,g17,g46
n86,g54,g99
n62,g80,g48
n40,g48,g2
n51,g64,g28
n7,g28,g7
n15,g81,g85
n48,g69,g93
n64,g57,g11
n2,g51,g92
