n0,g52,g84
n1,g77,g23
n2,g95,g79
n3,g5,g13
n4,g48,g64
n5,g68,g6
n6,g1,g33
n7,g51,g33
n8,g40,g60
n9,g77,g55
n10,g82,g18
n11,g69,g81
n12,g66,g29
n13,g2,g13
n14,g37,g59
n15,g96,g21
n16,g59,g21
n17,g39,g74
n18,g66,g55
n19,g29,g16
n20,g63,g65
n21,g86,g78
n22,g60,g72
n23,g57,g90
n24,g85,g33
n25,g4,g58
n26,g50,g24
n27,g16,g44
n28,g58,g37
n29,g85,g8
n30,g2,g8
n31,g9,g17
n32,g51,g36
n33,g14,g53
n34,g13,g91
n35,g50,g10
n36,g61,g12
n37,g78,g40
n38,g34,g75
n39,g92,g56
n40,g65,g4
n41,g43,g34
n42,g36,g39
n43,g37,g3
n44,g18,g10
n45,g25,g56
n46,g20,g43
n47,g44,g50
n48,g2,g55
n49,g20,g72
n50,g36,g48
n51,g82,g11
n52,g49,g71
n53,g5,g95
n54,g94,g77
n55,g22,g32
n56,g99,g12
n57,g14,g36
n58,g32,g53
n59,g53,g4
n60,g27,g16
n61,g55,g52
n62,g31,g68
n63,g32,g96
n64,g93,g10
n65,g89,g37
n66,g58,g30
n67,g70,g20
n68,g69,g30
n69,g57,g15
