n0,g13,g20
n1,g45,g39
n2,g69,g50
n3,g32,g54
n4,g70,g59
n5,g70,g74
n6,g99,g21
n7,g46,g14
n8,g0,g45
n9,g98,g76
n10,g2,g72
n11,g51,g48
n12,g38,g33
n13,g87,g75
n14,g16,g10
n15,g27,g55
n16,g35,g48
n17,g91,g97
n18,g18,g19
n19,g76,g93
n20,g54,g85
n21,g97,g63
n22,g74,g1
n23,g91,g86
n24,g36,g62
n25,g6,g34
n26,g20,g98
n27,g38,g60
n28,g31,g39
n29,g61,g51
n30,g92,g94
n31,g15,g47
n32,g91,g79
n33,g25,g47
n34,g23,g79
n35,g36,g41
n36,g96,g77
n37,g96,g80
n38,g35,g90
n39,g55,g39
n40,g10,g14
n41,g34,g22
n42,g83,g78
n43,g18,g28
n44,g62,g95
n45,g15,g25
n46,g65,g94
n47,g6,g41
n48,g87,g35
n49,g99,g95
n50,g19,g38
n51,g3,g19
n52,g85,g61
n53,g1,g22
n54,g96,g69
n55,g44,g42
n56,g60,g98
n57,g79,g21
n58,g93,g62
n59,g95,g97
n60,g46,g26
n61,g32,g17
n62,g43,g93
n63,g82,g86
n64,g90,g96
n65,g10,g35
n66,g51,g10
n67,g56,g92
n68,g14,g99
n69,g65,g85
