n0,g29,g83
n1,g36,g72
n2,g72,g66
n3,g64,g39
n4,g73,g81
n5,g31,g45
n6,g59,g6
n7,g26,g96
n8,g54,g93
n9,g57,g20
n10,g3,g2
n11,g47,g20
n12,g14,g24
n13,g19,g82
n14,g94,g5
n15,g61,g45
n16,g66,g41
n17,g73,g46
n18,g97,g13
n19,g0,g87
n20,g5,g74
n21,g2,g29
n22,g54,g6
n23,g35,g43
n24,g77,g19
n25,g2,g34
n26,g11,g59
n27,g55,g75
n28,g67,g21
n29,g44,g38
n30,g30,g60
n31,g76,g41
n32,g65,g95
n33,g90,g70
n34,g52,g98
n35,g65,g61
n36,g30,g80
n37,g55,g64
n38,g82,g94
n39,g65,g49
n40,g42,g81
n41,g1,g64
n42,g71,g29
n43,g32,g47
n44,g24,g44
n45,g15,g25
n46,g69,g78
n47,g49,g6
n48,g44,g17
n49,g8,g51
n50,g19,g48
n51,g37,g23
