n0,g55,g35
n1,g8,g92
n2,g40,g55
n3,g81,g8
n4,g46,g23
n5,g84,g54
n6,g42,g15
n7,g42,g96
n8,g90,g92
n9,g65,g40
n10,g11,g26
n11,g70,g81
n12,g68,g72
n13,g19,g1
n14,g59,g41
n15,g40,g47
n16,g3,g82
n17,g37,g54
n18,g56,g26
n19,g80,g31
n20,g50,g24
n21,g78,g85
n22,g67,g51
n23,g59,g24
n24,g45,g93
n25,g51,g72
n26,g26,g4
n27,g25,g79
n28,g47,g9
n29,g27,g81
n30,g73,g42
n31,g8,g57
n32,g28,g7
n33,g48,g47
n34,g57,g91
n35,g67,g47
n36,g34,g19
n37,g29,g51
n38,g0,g80
n39,g6,g34
n40,g20,g96
n41,g59,g44
n42,g35,g48
n43,g24,g68
n44,g99,g75
n45,g12,g65
n46,g68,g53
n47,g64,g39
n48,g86,g8
n49,g77,g7
n50,g23,g55
n51,g19,g58
