n0,g30,g71
n1,g98,g15
n2,g45,g97
n3,g84,g15
n4,g37,g14
n5,g42,g25
n6,g56,g77
n7,g88,g91
n8,g79,g11
n9,g23,g15
n10,g6,g4
n11,g74,g57
n12,g10,g18
n13,g21,g74
n14,g88,g27
n15,g34,g63
n16,g80,g84
n17,g2,g16
n18,g29,g67
n19,g13,g60
n20,g35,g52
n21,g93,g48
n22,g20,g72
n23,g61,g81
n24,g98,g49
n25,g94,g73
n26,g96,g66
n27,g41,g23
n28,g48,g43
n29,g2,g95
n30,g42,g58
n31,g67,g83
n32,g50,g35
n33,g67,g79
n34,g75,g47
n35,g43,g73
n36,g65,g76
n37,g50,g90
n38,g81,g46
n39,g86,g64
n40,g49,g37
n41,g46,g48
n42,g24,g88
n43,g16,g90
n44,g13,g94
n45,g76,g81
n46,g28,g13
n47,g40,g67
n48,g4,g31
n49,g39,g64
n50,g72,g75
n51,g75,g85
n52,g64,g97
n53,g31,g10
n54,g19,g42
n55,g89,g86
n56,g92,g60
n57,g71,g94
n58,g60,g23
n59,g22,g67
n60,g7,g99
n61,g52,g69
