n0,g0,g37
n1,g51,g43
n2,g68,g79
n3,g73,g74
n4,g72,g8
n5,g71,g41
n6,g62,g27
n7,g80,g94
n8,g73,g71
n9,g92,g32
n10,g44,g83
n11,g19,g23
n12,g35,g91
n13,g19,g27
n14,g18,g96
n15,g7,g18
n16,g98,g6
n17,g69,g93
n18,g36,g88
n19,g61,g82
n20,g35,g76
n21,g17,g88
n22,g3,g40
n23,g99,g83
n24,g68,g62
n25,g12,g64
n26,g92,g73
n27,g39,g5
n28,g82,g86
n29,g25,g56
n30,g20,g6
n31,g19,g16
n32,g84,g5
n33,g43,g76
n34,g65,g15
n35,g70,g88
n36,g60,g98
n37,g18,g95
n38,g81,g8
n39,g79,g13
n40,g57,g8
n41,g9,g15
n42,g45,g58
n43,g1,g18
n44,g60,g70
n45,g5,g54
n46,g83,g10
n47,g21,g54
n48,g85,g14
n49,g78,g56
n50,g68,g26
n51,g57,g21
n52,g91,g21
n53,g30,g31
n54,g65,g78
