n0,g43,g38
n1,g38,g0
n2,g39,g92
n3,g47,g25
n4,g68,g73
n5,g78,g73
n6,g82,g60
n7,g30,g46
n8,g87,g6
n9,g70,g49
n10,g48,g1
n11,g21,g46
n12,g69,g14
n13,g80,g85
n14,g60,g66
n15,g57,g88
n16,g91,g99
n17,g16,g14
n18,g83,g35
n19,g4,g65
n20,g27,g91
n21,g65,g18
n22,g65,g75
n23,g56,g3
n24,g41,g39
n25,g7,g34
n26,g67,g75
n27,g23,g25
n28,g74,g11
n29,g83,g34
n30,g78,g4
n31,g13,g3
n32,g0,g61
n33,g63,g1
n34,g73,g28
n35,g88,g2
n36,g64,g42
n37,g57,g24
n38,g72,g20
n39,g92,g68
n40,g81,g71
n41,g42,g59
n42,g73,g58
n43,g17,g10
n44,g45,g87
n45,g54,g31
n46,g78,g58
n47,g96,g54
n48,g31,g18
n49,g74,g54
n50,g80,g69
n51,g4,g67
n52,g63,g94
n53,g35,g31
n54,g93,g56
