n0,g27,g61
n1,g15,g7
n2,g76,g59
n3,g32,g33
n4,g91,g1
n5,g99,g70
n6,g32,g21
n7,g46,g88
n8,g75,g15
n9,g13,g4
n10,g53,g32
n11,g47,g4
n12,g28,g42
n13,g77,g94
n14,g94,g86
n15,g64,g55
n16,g75,g89
n17,g74,g12
n18,g19,g7
n19,g80,g36
n20,g98,g19
n21,g13,g51
n22,g58,g86
n23,g50,g94
n24,g53,g87
n25,g95,g7
n26,g6,g65
n27,g67,g99
n28,g88,g81
n29,g72,g38
n30,g79,g91
n31,g99,g74
n32,g70,g72
n33,g70,g10
n34,g0,g48
n35,g56,g60
n36,g89,g28
n37,g46,g77
n38,g19,g59
n39,g67,g2
n40,g8,g62
n41,g93,g1
n42,g54,g43
n43,g0,g41
n44,g6,g46
n45,g80,g23
n46,g82,g44
n47,g84,g37
n48,g90,g89
n49,g76,g16
n50,g64,g3
n51,g16,g59
n52,g74,g21
n53,g47,g41
n54,g80,g11
