n70,g20,g92
n65,g32,g84
n6,g98,g93
n35,g38,g78
n4,g81,g48
n32,g84,g17
n72,g81,g58
n74,g90,g56
n26,g19,g47
n21,g92,g26
n60,g2,g59
n20,g85,g41
n73,g50,g14
n51,g23,g21
n69,g14,g16
n71,g4,g73
n28,g90,g48
n77,g44,g84
n14,g15,g83
n45,g50,g28
n39,g6,g65
n5,g74,g71
n23,g52,g68
n24,g88,g58
n54,g55,g20
n16,g12,g7
n17,g53,g9
n18,g65,g72
n63,g93,g72
n9,g77,g13
n25,g76,g56
n30,g8,g20
n31,g48,g62
n10,g71,g10
n43,g27,g52
n68,g81,g31
n34,g65,g18
n8,g72,g67
n53,g13,g93
n55,g31,g25
n38,g43,g24
n33,g88,g62
n62,g69,g65
n11,g65,g21
n27,g49,g67
n50,g19,g13
n44,g73,g25
n12,g36,g27
n67,g13,g52
n75,g24,g68
n0,g57,g27
n22,g50,g1
n58,g58,g16
n36,g3,g13
n42,g77,g55
n61,g97,g30
n78,g21,g29
n3,g59,g80
n29,g8,g52
n47,g72,g26
n49,g52,g75
n52,g30,g50
n59,g89,g33
n57,g76,g39
n66,g16,g47
n37,g86,g51
n13,g14,g39
n40,g85,g81
n19,g75,g27
n46,g26,g82
n7,g32,g68
n15,g9,g71
n48,g29,g54
n41,g63,g5
n76,g75,g19
n64,g37,g57
n56,g46,g62
n2,g90,g8
n1,g37,g27
