n0,g89,g59
n1,g79,g55
n2,g44,g56
n3,g57,g12
n4,g99,g4
n5,g82,g20
n6,g32,g44
n7,g1,g89
n8,g0,g7
n9,g83,g95
n10,g81,g73
n11,g13,g54
n12,g16,g39
n13,g46,g80
n14,g53,g1
n15,g91,g73
n16,g21,g29
n17,g7,g65
n18,g96,g36
n19,g40,g22
n20,g91,g52
n21,g27,g63
n22,g43,g58
n23,g14,g95
n24,g9,g69
n25,g32,g47
n26,g83,g26
n27,g11,g67
n28,g85,g54
n29,g48,g3
n30,g43,g25
n31,g3,g57
n32,g47,g50
n33,g99,g37
n34,g88,g29
n35,g29,g65
n36,g26,g20
n37,g36,g5
n38,g52,g77
n39,g73,g8
n40,g49,g57
n41,g95,g16
n42,g93,g65
n43,g6,g22
n44,g11,g85
n45,g69,g89
n46,g79,g63
n47,g5,g62
n48,g63,g7
n49,g5,g63
n50,g48,g36
n51,g24,g77
n52,g81,g46
n53,g65,g84
