n0,g74,g0
n1,g9,g27
n2,g46,g78
n3,g71,g44
n4,g95,g56
n5,g83,g15
n6,g39,g82
n7,g50,g7
n8,g92,g17
n9,g93,g88
n10,g69,g87
n11,g2,g9
n12,g58,g69
n13,g54,g80
n14,g0,g45
n15,g76,g95
n16,g80,g61
n17,g83,g22
n18,g56,g71
n19,g33,g39
n20,g26,g42
n21,g21,g97
n22,g1,g6
n23,g82,g35
n24,g58,g35
n25,g9,g41
n26,g10,g24
n27,g10,g51
n28,g59,g48
n29,g75,g47
n30,g51,g80
n31,g98,g75
n32,g83,g2
n33,g24,g95
n34,g62,g95
n35,g41,g42
n36,g76,g64
n37,g52,g73
n38,g0,g29
n39,g68,g11
n40,g25,g79
n41,g57,g74
n42,g82,g2
n43,g25,g97
n44,g64,g32
n45,g90,g42
n46,g79,g43
n47,g8,g63
n48,g70,g53
n49,g85,g11
n50,g42,g40
n51,g81,g96
n52,g85,g24
n53,g99,g59
